id,name,license_plate,status,status
D_8733,Driver_49,ABC372XYZ,available,available
D_8734,Driver_62,ABC995XYZ,off-duty,off-duty
D_8735,Driver_73,ABC132XYZ,off-duty,off-duty
D_8736,Driver_33,ABC803XYZ,on-duty,on-duty
D_8737,Driver_51,ABC537XYZ,on-duty,on-duty
D_8738,Driver_24,ABC656XYZ,on-duty,on-duty
D_8739,Driver_79,ABC470XYZ,on-duty,on-duty
D_8740,Driver_5,ABC186XYZ,on-duty,on-duty
D_8741,Driver_6,ABC170XYZ,available,available
D_8742,Driver_85,ABC741XYZ,on-duty,on-duty
D_8743,Driver_51,ABC407XYZ,available,available
D_8744,Driver_79,ABC893XYZ,available,available
D_8745,Driver_85,ABC546XYZ,available,available
D_8746,Driver_80,ABC942XYZ,off-duty,off-duty
D_8747,Driver_7,ABC441XYZ,off-duty,off-duty
D_8748,Driver_71,ABC876XYZ,off-duty,off-duty
D_8749,Driver_37,ABC630XYZ,on-duty,on-duty
D_8750,Driver_55,ABC429XYZ,off-duty,off-duty
D_8751,Driver_83,ABC397XYZ,off-duty,off-duty
D_8752,Driver_25,ABC480XYZ,off-duty,off-duty
D_8753,Driver_62,ABC554XYZ,on-duty,on-duty
D_8754,Driver_66,ABC406XYZ,available,available
D_8755,Driver_49,ABC655XYZ,on-duty,on-duty
D_8756,Driver_69,ABC770XYZ,available,available
D_8757,Driver_29,ABC128XYZ,on-duty,on-duty
D_8758,Driver_87,ABC730XYZ,on-duty,on-duty
D_8759,Driver_87,ABC102XYZ,off-duty,off-duty
D_8760,Driver_16,ABC910XYZ,off-duty,off-duty
D_8761,Driver_37,ABC582XYZ,on-duty,on-duty
D_8762,Driver_5,ABC135XYZ,on-duty,on-duty
D_8763,Driver_81,ABC940XYZ,on-duty,on-duty
D_8764,Driver_19,ABC181XYZ,available,available
D_8765,Driver_92,ABC520XYZ,available,available
D_8766,Driver_29,ABC846XYZ,off-duty,off-duty
D_8767,Driver_61,ABC315XYZ,available,available
D_8768,Driver_53,ABC525XYZ,on-duty,on-duty
D_8769,Driver_15,ABC544XYZ,on-duty,on-duty
D_8770,Driver_16,ABC671XYZ,off-duty,off-duty
D_8771,Driver_18,ABC695XYZ,off-duty,off-duty
D_8772,Driver_30,ABC503XYZ,on-duty,on-duty
D_8773,Driver_75,ABC747XYZ,off-duty,off-duty
D_8774,Driver_64,ABC511XYZ,available,available
D_8775,Driver_65,ABC933XYZ,off-duty,off-duty
D_8776,Driver_52,ABC173XYZ,available,available
D_8777,Driver_11,ABC326XYZ,off-duty,off-duty
D_8778,Driver_35,ABC963XYZ,on-duty,on-duty
D_8779,Driver_95,ABC536XYZ,available,available
D_8780,Driver_26,ABC205XYZ,on-duty,on-duty
D_8781,Driver_93,ABC896XYZ,available,available
D_8782,Driver_41,ABC743XYZ,available,available
D_8783,Driver_46,ABC788XYZ,available,available
D_8784,Driver_6,ABC396XYZ,available,available
D_8785,Driver_67,ABC785XYZ,on-duty,on-duty
D_8786,Driver_37,ABC892XYZ,off-duty,off-duty
D_8787,Driver_23,ABC499XYZ,off-duty,off-duty
D_8788,Driver_10,ABC422XYZ,off-duty,off-duty
D_8789,Driver_92,ABC934XYZ,available,available
D_8790,Driver_19,ABC759XYZ,off-duty,off-duty
D_8791,Driver_47,ABC543XYZ,on-duty,on-duty
D_8792,Driver_41,ABC198XYZ,available,available
D_8793,Driver_63,ABC749XYZ,available,available
D_8794,Driver_55,ABC414XYZ,on-duty,on-duty
D_8795,Driver_24,ABC859XYZ,off-duty,off-duty
D_8796,Driver_91,ABC129XYZ,off-duty,off-duty
D_8797,Driver_5,ABC122XYZ,on-duty,on-duty
D_8798,Driver_76,ABC945XYZ,available,available
D_8799,Driver_71,ABC277XYZ,off-duty,off-duty
D_8800,Driver_1,ABC564XYZ,off-duty,off-duty
D_8801,Driver_6,ABC703XYZ,available,available
D_8802,Driver_66,ABC487XYZ,on-duty,on-duty
D_8803,Driver_26,ABC455XYZ,off-duty,off-duty
D_8804,Driver_62,ABC979XYZ,on-duty,on-duty
D_8805,Driver_4,ABC862XYZ,off-duty,off-duty
D_8806,Driver_39,ABC844XYZ,available,available
D_8807,Driver_81,ABC738XYZ,on-duty,on-duty
D_8808,Driver_34,ABC318XYZ,available,available
D_8809,Driver_79,ABC910XYZ,available,available
D_8810,Driver_32,ABC819XYZ,available,available
D_8811,Driver_96,ABC833XYZ,off-duty,off-duty
D_8812,Driver_28,ABC343XYZ,off-duty,off-duty
D_8813,Driver_85,ABC250XYZ,on-duty,on-duty
D_8814,Driver_47,ABC265XYZ,off-duty,off-duty
D_8815,Driver_56,ABC411XYZ,off-duty,off-duty
D_8816,Driver_20,ABC919XYZ,on-duty,on-duty
D_8817,Driver_49,ABC589XYZ,off-duty,off-duty
D_8818,Driver_39,ABC397XYZ,on-duty,on-duty
D_8819,Driver_67,ABC805XYZ,available,available
D_8820,Driver_51,ABC669XYZ,available,available
D_8821,Driver_94,ABC835XYZ,available,available
D_8822,Driver_68,ABC391XYZ,available,available
D_8823,Driver_1,ABC285XYZ,available,available
D_8824,Driver_50,ABC366XYZ,available,available
D_8825,Driver_35,ABC847XYZ,on-duty,on-duty
D_8826,Driver_84,ABC969XYZ,available,available
D_8827,Driver_59,ABC887XYZ,off-duty,off-duty
D_8828,Driver_72,ABC795XYZ,on-duty,on-duty
D_8829,Driver_33,ABC178XYZ,on-duty,on-duty
D_8830,Driver_52,ABC788XYZ,on-duty,on-duty
D_8831,Driver_83,ABC254XYZ,on-duty,on-duty
D_8832,Driver_100,ABC958XYZ,on-duty,on-duty
D_8833,Driver_32,ABC544XYZ,on-duty,on-duty
D_8834,Driver_56,ABC339XYZ,available,available
D_8835,Driver_18,ABC597XYZ,on-duty,on-duty
D_8836,Driver_84,ABC289XYZ,on-duty,on-duty
D_8837,Driver_59,ABC143XYZ,off-duty,off-duty
D_8838,Driver_13,ABC837XYZ,available,available
D_8839,Driver_67,ABC721XYZ,available,available
D_8840,Driver_52,ABC272XYZ,off-duty,off-duty
D_8841,Driver_7,ABC747XYZ,available,available
D_8842,Driver_67,ABC816XYZ,available,available
D_8843,Driver_36,ABC492XYZ,available,available
D_8844,Driver_73,ABC255XYZ,on-duty,on-duty
D_8845,Driver_57,ABC767XYZ,off-duty,off-duty
D_8846,Driver_76,ABC717XYZ,off-duty,off-duty
D_8847,Driver_94,ABC501XYZ,off-duty,off-duty
D_8848,Driver_80,ABC163XYZ,off-duty,off-duty
D_8849,Driver_66,ABC270XYZ,on-duty,on-duty
D_8850,Driver_54,ABC675XYZ,available,available
D_8851,Driver_41,ABC700XYZ,off-duty,off-duty
D_8852,Driver_81,ABC864XYZ,on-duty,on-duty
D_8853,Driver_38,ABC553XYZ,available,available
D_8854,Driver_7,ABC959XYZ,on-duty,on-duty
D_8855,Driver_77,ABC973XYZ,on-duty,on-duty
D_8856,Driver_24,ABC165XYZ,off-duty,off-duty
D_8857,Driver_85,ABC592XYZ,on-duty,on-duty
D_8858,Driver_75,ABC447XYZ,off-duty,off-duty
D_8859,Driver_43,ABC509XYZ,off-duty,off-duty
D_8860,Driver_41,ABC668XYZ,on-duty,on-duty
D_8861,Driver_84,ABC492XYZ,on-duty,on-duty
D_8862,Driver_57,ABC951XYZ,on-duty,on-duty
D_8863,Driver_51,ABC588XYZ,off-duty,off-duty
D_8864,Driver_47,ABC291XYZ,off-duty,off-duty
D_8865,Driver_29,ABC399XYZ,off-duty,off-duty
D_8866,Driver_34,ABC723XYZ,off-duty,off-duty
D_8867,Driver_82,ABC999XYZ,available,available
D_8868,Driver_38,ABC170XYZ,off-duty,off-duty
D_8869,Driver_27,ABC987XYZ,available,available
D_8870,Driver_100,ABC904XYZ,off-duty,off-duty
D_8871,Driver_32,ABC635XYZ,available,available
D_8872,Driver_82,ABC352XYZ,off-duty,off-duty
D_8873,Driver_84,ABC538XYZ,off-duty,off-duty
D_8874,Driver_30,ABC866XYZ,on-duty,on-duty
D_8875,Driver_29,ABC444XYZ,on-duty,on-duty
D_8876,Driver_12,ABC439XYZ,off-duty,off-duty
D_8877,Driver_22,ABC338XYZ,on-duty,on-duty
D_8878,Driver_59,ABC725XYZ,available,available
D_8879,Driver_91,ABC680XYZ,on-duty,on-duty
D_8880,Driver_55,ABC909XYZ,off-duty,off-duty
D_8881,Driver_30,ABC525XYZ,on-duty,on-duty
D_8882,Driver_85,ABC363XYZ,on-duty,on-duty
D_8883,Driver_61,ABC992XYZ,on-duty,on-duty
D_8884,Driver_10,ABC865XYZ,available,available
D_8885,Driver_40,ABC954XYZ,on-duty,on-duty
D_8886,Driver_14,ABC878XYZ,on-duty,on-duty
D_8887,Driver_43,ABC926XYZ,off-duty,off-duty
D_8888,Driver_74,ABC219XYZ,off-duty,off-duty
D_8889,Driver_11,ABC666XYZ,available,available
D_8890,Driver_40,ABC376XYZ,off-duty,off-duty
D_8891,Driver_53,ABC558XYZ,off-duty,off-duty
D_8892,Driver_75,ABC702XYZ,off-duty,off-duty
D_8893,Driver_90,ABC242XYZ,available,available
D_8894,Driver_60,ABC469XYZ,off-duty,off-duty
D_8895,Driver_43,ABC700XYZ,off-duty,off-duty
D_8896,Driver_100,ABC559XYZ,available,available
D_8897,Driver_16,ABC635XYZ,available,available
D_8898,Driver_73,ABC275XYZ,available,available
D_8899,Driver_79,ABC123XYZ,on-duty,on-duty
D_8900,Driver_49,ABC174XYZ,off-duty,off-duty
D_8901,Driver_68,ABC723XYZ,available,available
D_8902,Driver_36,ABC317XYZ,available,available
D_8903,Driver_94,ABC707XYZ,available,available
D_8904,Driver_18,ABC297XYZ,on-duty,on-duty
D_8905,Driver_80,ABC996XYZ,available,available
D_8906,Driver_62,ABC709XYZ,off-duty,off-duty
D_8907,Driver_54,ABC998XYZ,off-duty,off-duty
D_8908,Driver_40,ABC898XYZ,on-duty,on-duty
D_8909,Driver_48,ABC373XYZ,off-duty,off-duty
D_8910,Driver_63,ABC360XYZ,on-duty,on-duty
D_8911,Driver_94,ABC437XYZ,off-duty,off-duty
D_8912,Driver_72,ABC176XYZ,off-duty,off-duty
D_8913,Driver_27,ABC925XYZ,on-duty,on-duty
D_8914,Driver_5,ABC866XYZ,available,available
D_8915,Driver_86,ABC462XYZ,on-duty,on-duty
D_8916,Driver_72,ABC775XYZ,off-duty,off-duty
D_8917,Driver_78,ABC713XYZ,on-duty,on-duty
D_8918,Driver_3,ABC968XYZ,off-duty,off-duty
D_8919,Driver_54,ABC483XYZ,off-duty,off-duty
D_8920,Driver_15,ABC777XYZ,available,available
D_8921,Driver_46,ABC972XYZ,on-duty,on-duty
D_8922,Driver_68,ABC138XYZ,off-duty,off-duty
D_8923,Driver_88,ABC264XYZ,available,available
D_8924,Driver_70,ABC781XYZ,off-duty,off-duty
D_8925,Driver_26,ABC484XYZ,available,available
D_8926,Driver_52,ABC703XYZ,off-duty,off-duty
D_8927,Driver_95,ABC313XYZ,off-duty,off-duty
D_8928,Driver_23,ABC735XYZ,available,available
D_8929,Driver_85,ABC807XYZ,available,available
D_8930,Driver_80,ABC780XYZ,available,available
D_8931,Driver_75,ABC361XYZ,off-duty,off-duty
D_8932,Driver_44,ABC314XYZ,on-duty,on-duty
D_8933,Driver_96,ABC675XYZ,available,available
D_8934,Driver_56,ABC871XYZ,available,available
D_8935,Driver_22,ABC166XYZ,off-duty,off-duty
D_8936,Driver_80,ABC556XYZ,off-duty,off-duty
D_8937,Driver_67,ABC402XYZ,on-duty,on-duty
D_8938,Driver_13,ABC146XYZ,off-duty,off-duty
D_8939,Driver_68,ABC664XYZ,available,available
D_8940,Driver_64,ABC217XYZ,off-duty,off-duty
D_8941,Driver_34,ABC273XYZ,available,available
D_8942,Driver_29,ABC817XYZ,off-duty,off-duty
D_8943,Driver_57,ABC590XYZ,available,available
D_8944,Driver_65,ABC444XYZ,available,available
D_8945,Driver_44,ABC889XYZ,on-duty,on-duty
D_8946,Driver_27,ABC869XYZ,available,available
D_8947,Driver_25,ABC730XYZ,off-duty,off-duty
D_8948,Driver_4,ABC649XYZ,on-duty,on-duty
D_8949,Driver_29,ABC601XYZ,off-duty,off-duty
D_8950,Driver_93,ABC498XYZ,on-duty,on-duty
D_8951,Driver_27,ABC687XYZ,available,available
D_8952,Driver_49,ABC163XYZ,available,available
D_8953,Driver_21,ABC962XYZ,on-duty,on-duty
D_8954,Driver_45,ABC992XYZ,available,available
D_8955,Driver_17,ABC169XYZ,on-duty,on-duty
D_8956,Driver_20,ABC177XYZ,on-duty,on-duty
D_8957,Driver_96,ABC727XYZ,off-duty,off-duty
D_8958,Driver_67,ABC522XYZ,on-duty,on-duty
D_8959,Driver_34,ABC269XYZ,off-duty,off-duty
D_8960,Driver_93,ABC618XYZ,off-duty,off-duty
D_8961,Driver_21,ABC326XYZ,available,available
D_8962,Driver_62,ABC152XYZ,off-duty,off-duty
D_8963,Driver_71,ABC197XYZ,on-duty,on-duty
D_8964,Driver_97,ABC597XYZ,off-duty,off-duty
D_8965,Driver_61,ABC969XYZ,on-duty,on-duty
D_8966,Driver_76,ABC628XYZ,on-duty,on-duty
D_8967,Driver_69,ABC808XYZ,on-duty,on-duty
D_8968,Driver_17,ABC249XYZ,available,available
D_8969,Driver_38,ABC203XYZ,on-duty,on-duty
D_8970,Driver_60,ABC725XYZ,on-duty,on-duty
D_8971,Driver_14,ABC964XYZ,on-duty,on-duty
D_8972,Driver_1,ABC240XYZ,on-duty,on-duty
D_8973,Driver_69,ABC642XYZ,on-duty,on-duty
D_8974,Driver_51,ABC244XYZ,off-duty,off-duty
D_8975,Driver_62,ABC731XYZ,off-duty,off-duty
D_8976,Driver_68,ABC494XYZ,available,available
D_8977,Driver_27,ABC539XYZ,on-duty,on-duty
D_8978,Driver_86,ABC824XYZ,available,available
D_8979,Driver_51,ABC738XYZ,off-duty,off-duty
D_8980,Driver_56,ABC465XYZ,on-duty,on-duty
D_8981,Driver_15,ABC484XYZ,on-duty,on-duty
D_8982,Driver_31,ABC496XYZ,available,available
D_8983,Driver_83,ABC527XYZ,on-duty,on-duty
D_8984,Driver_88,ABC654XYZ,available,available
D_8985,Driver_3,ABC623XYZ,off-duty,off-duty
D_8986,Driver_72,ABC475XYZ,on-duty,on-duty
D_8987,Driver_33,ABC294XYZ,on-duty,on-duty
D_8988,Driver_49,ABC739XYZ,available,available
D_8989,Driver_96,ABC833XYZ,off-duty,off-duty
D_8990,Driver_40,ABC244XYZ,on-duty,on-duty
D_8991,Driver_1,ABC282XYZ,available,available
D_8992,Driver_59,ABC706XYZ,off-duty,off-duty
D_8993,Driver_56,ABC663XYZ,available,available
D_8994,Driver_50,ABC744XYZ,on-duty,on-duty
D_8995,Driver_81,ABC463XYZ,on-duty,on-duty
D_8996,Driver_86,ABC293XYZ,available,available
D_8997,Driver_68,ABC890XYZ,off-duty,off-duty
D_8998,Driver_72,ABC110XYZ,available,available
D_8999,Driver_34,ABC687XYZ,on-duty,on-duty
D_9000,Driver_39,ABC460XYZ,on-duty,on-duty
D_9001,Driver_38,ABC667XYZ,off-duty,off-duty
D_9002,Driver_91,ABC501XYZ,off-duty,off-duty
D_9003,Driver_55,ABC247XYZ,available,available
D_9004,Driver_70,ABC332XYZ,on-duty,on-duty
D_9005,Driver_18,ABC125XYZ,on-duty,on-duty
D_9006,Driver_22,ABC970XYZ,off-duty,off-duty
D_9007,Driver_62,ABC141XYZ,off-duty,off-duty
D_9008,Driver_20,ABC383XYZ,available,available
D_9009,Driver_40,ABC545XYZ,off-duty,off-duty
D_9010,Driver_29,ABC879XYZ,off-duty,off-duty
D_9011,Driver_24,ABC939XYZ,available,available
D_9012,Driver_79,ABC635XYZ,off-duty,off-duty
D_9013,Driver_32,ABC855XYZ,on-duty,on-duty
D_9014,Driver_94,ABC821XYZ,on-duty,on-duty
D_9015,Driver_55,ABC463XYZ,off-duty,off-duty
D_9016,Driver_48,ABC926XYZ,on-duty,on-duty
D_9017,Driver_37,ABC265XYZ,on-duty,on-duty
D_9018,Driver_86,ABC474XYZ,on-duty,on-duty
D_9019,Driver_23,ABC696XYZ,on-duty,on-duty
D_9020,Driver_13,ABC164XYZ,available,available
D_9021,Driver_20,ABC688XYZ,on-duty,on-duty
D_9022,Driver_86,ABC311XYZ,available,available
D_9023,Driver_99,ABC963XYZ,available,available
D_9024,Driver_60,ABC576XYZ,off-duty,off-duty
D_9025,Driver_79,ABC858XYZ,on-duty,on-duty
D_9026,Driver_92,ABC186XYZ,available,available
D_9027,Driver_48,ABC825XYZ,available,available
D_9028,Driver_4,ABC616XYZ,available,available
D_9029,Driver_53,ABC776XYZ,available,available
D_9030,Driver_19,ABC639XYZ,on-duty,on-duty
D_9031,Driver_72,ABC530XYZ,available,available
D_9032,Driver_85,ABC365XYZ,available,available
D_9033,Driver_66,ABC334XYZ,available,available
D_9034,Driver_6,ABC204XYZ,available,available
D_9035,Driver_36,ABC896XYZ,on-duty,on-duty
D_9036,Driver_57,ABC440XYZ,available,available
D_9037,Driver_2,ABC230XYZ,available,available
D_9038,Driver_15,ABC481XYZ,on-duty,on-duty
D_9039,Driver_80,ABC615XYZ,off-duty,off-duty
D_9040,Driver_35,ABC373XYZ,on-duty,on-duty
D_9041,Driver_94,ABC789XYZ,available,available
D_9042,Driver_71,ABC788XYZ,off-duty,off-duty
D_9043,Driver_43,ABC598XYZ,off-duty,off-duty
D_9044,Driver_94,ABC141XYZ,available,available
D_9045,Driver_96,ABC643XYZ,off-duty,off-duty
D_9046,Driver_27,ABC794XYZ,available,available
D_9047,Driver_4,ABC317XYZ,on-duty,on-duty
D_9048,Driver_45,ABC327XYZ,on-duty,on-duty
D_9049,Driver_35,ABC491XYZ,off-duty,off-duty
D_9050,Driver_59,ABC216XYZ,off-duty,off-duty
D_9051,Driver_8,ABC186XYZ,off-duty,off-duty
D_9052,Driver_63,ABC944XYZ,on-duty,on-duty
D_9053,Driver_34,ABC305XYZ,available,available
D_9054,Driver_76,ABC927XYZ,on-duty,on-duty
D_9055,Driver_43,ABC412XYZ,available,available
D_9056,Driver_1,ABC308XYZ,available,available
D_9057,Driver_91,ABC499XYZ,available,available
D_9058,Driver_83,ABC312XYZ,available,available
D_9059,Driver_9,ABC186XYZ,available,available
D_9060,Driver_35,ABC615XYZ,available,available
D_9061,Driver_57,ABC971XYZ,off-duty,off-duty
D_9062,Driver_45,ABC627XYZ,available,available
D_9063,Driver_54,ABC197XYZ,available,available
D_9064,Driver_45,ABC666XYZ,available,available
D_9065,Driver_59,ABC235XYZ,on-duty,on-duty
D_9066,Driver_31,ABC479XYZ,available,available
D_9067,Driver_27,ABC875XYZ,off-duty,off-duty
D_9068,Driver_63,ABC537XYZ,off-duty,off-duty
D_9069,Driver_44,ABC521XYZ,available,available
D_9070,Driver_32,ABC385XYZ,on-duty,on-duty
D_9071,Driver_44,ABC159XYZ,off-duty,off-duty
D_9072,Driver_66,ABC489XYZ,available,available
D_9073,Driver_90,ABC879XYZ,available,available
D_9074,Driver_75,ABC555XYZ,on-duty,on-duty
D_9075,Driver_26,ABC382XYZ,off-duty,off-duty
D_9076,Driver_81,ABC406XYZ,available,available
D_9077,Driver_22,ABC484XYZ,off-duty,off-duty
D_9078,Driver_83,ABC541XYZ,available,available
D_9079,Driver_72,ABC770XYZ,off-duty,off-duty
D_9080,Driver_76,ABC434XYZ,available,available
D_9081,Driver_51,ABC910XYZ,off-duty,off-duty
D_9082,Driver_19,ABC894XYZ,on-duty,on-duty
D_9083,Driver_21,ABC689XYZ,on-duty,on-duty
D_9084,Driver_79,ABC193XYZ,off-duty,off-duty
D_9085,Driver_26,ABC761XYZ,on-duty,on-duty
D_9086,Driver_58,ABC741XYZ,available,available
D_9087,Driver_92,ABC595XYZ,on-duty,on-duty
D_9088,Driver_87,ABC395XYZ,on-duty,on-duty
D_9089,Driver_56,ABC227XYZ,on-duty,on-duty
D_9090,Driver_92,ABC969XYZ,off-duty,off-duty
D_9091,Driver_48,ABC387XYZ,available,available
D_9092,Driver_17,ABC664XYZ,available,available
D_9093,Driver_3,ABC439XYZ,off-duty,off-duty
D_9094,Driver_27,ABC632XYZ,off-duty,off-duty
D_9095,Driver_86,ABC498XYZ,available,available
D_9096,Driver_2,ABC715XYZ,off-duty,off-duty
D_9097,Driver_35,ABC399XYZ,off-duty,off-duty
D_9098,Driver_64,ABC232XYZ,available,available
D_9099,Driver_26,ABC475XYZ,on-duty,on-duty
D_9100,Driver_33,ABC606XYZ,off-duty,off-duty
D_9101,Driver_63,ABC256XYZ,off-duty,off-duty
D_9102,Driver_25,ABC115XYZ,on-duty,on-duty
D_9103,Driver_11,ABC852XYZ,on-duty,on-duty
D_9104,Driver_50,ABC683XYZ,available,available
D_9105,Driver_74,ABC618XYZ,off-duty,off-duty
D_9106,Driver_5,ABC841XYZ,off-duty,off-duty
D_9107,Driver_55,ABC670XYZ,off-duty,off-duty
D_9108,Driver_90,ABC284XYZ,on-duty,on-duty
D_9109,Driver_20,ABC710XYZ,on-duty,on-duty
D_9110,Driver_51,ABC895XYZ,on-duty,on-duty
D_9111,Driver_86,ABC620XYZ,on-duty,on-duty
D_9112,Driver_24,ABC849XYZ,available,available
D_9113,Driver_13,ABC959XYZ,on-duty,on-duty
D_9114,Driver_37,ABC274XYZ,available,available
D_9115,Driver_6,ABC464XYZ,off-duty,off-duty
D_9116,Driver_100,ABC761XYZ,on-duty,on-duty
D_9117,Driver_47,ABC888XYZ,available,available
D_9118,Driver_23,ABC562XYZ,off-duty,off-duty
D_9119,Driver_1,ABC649XYZ,on-duty,on-duty
D_9120,Driver_39,ABC673XYZ,off-duty,off-duty
D_9121,Driver_92,ABC973XYZ,off-duty,off-duty
D_9122,Driver_67,ABC443XYZ,available,available
D_9123,Driver_51,ABC487XYZ,off-duty,off-duty
D_9124,Driver_40,ABC101XYZ,on-duty,on-duty
D_9125,Driver_99,ABC782XYZ,on-duty,on-duty
D_9126,Driver_95,ABC552XYZ,off-duty,off-duty
D_9127,Driver_98,ABC892XYZ,on-duty,on-duty
D_9128,Driver_41,ABC323XYZ,on-duty,on-duty
D_9129,Driver_76,ABC859XYZ,available,available
D_9130,Driver_100,ABC117XYZ,off-duty,off-duty
D_9131,Driver_69,ABC973XYZ,on-duty,on-duty
D_9132,Driver_59,ABC818XYZ,on-duty,on-duty
D_9133,Driver_41,ABC212XYZ,off-duty,off-duty
D_9134,Driver_38,ABC347XYZ,on-duty,on-duty
D_9135,Driver_70,ABC470XYZ,off-duty,off-duty
D_9136,Driver_97,ABC542XYZ,on-duty,on-duty
D_9137,Driver_34,ABC920XYZ,available,available
D_9138,Driver_25,ABC350XYZ,on-duty,on-duty
D_9139,Driver_61,ABC194XYZ,available,available
D_9140,Driver_84,ABC788XYZ,off-duty,off-duty
D_9141,Driver_49,ABC458XYZ,on-duty,on-duty
D_9142,Driver_61,ABC126XYZ,available,available
D_9143,Driver_25,ABC137XYZ,on-duty,on-duty
D_9144,Driver_88,ABC584XYZ,available,available
D_9145,Driver_86,ABC631XYZ,on-duty,on-duty
D_9146,Driver_62,ABC899XYZ,off-duty,off-duty
D_9147,Driver_61,ABC197XYZ,on-duty,on-duty
D_9148,Driver_1,ABC983XYZ,on-duty,on-duty
D_9149,Driver_51,ABC236XYZ,off-duty,off-duty
D_9150,Driver_29,ABC831XYZ,available,available
D_9151,Driver_7,ABC864XYZ,on-duty,on-duty
D_9152,Driver_55,ABC986XYZ,available,available
D_9153,Driver_24,ABC759XYZ,on-duty,on-duty
D_9154,Driver_66,ABC973XYZ,available,available
D_9155,Driver_46,ABC985XYZ,available,available
D_9156,Driver_57,ABC933XYZ,available,available
D_9157,Driver_3,ABC222XYZ,on-duty,on-duty
D_9158,Driver_92,ABC671XYZ,on-duty,on-duty
D_9159,Driver_30,ABC905XYZ,off-duty,off-duty
D_9160,Driver_58,ABC775XYZ,off-duty,off-duty
D_9161,Driver_6,ABC158XYZ,available,available
D_9162,Driver_15,ABC423XYZ,off-duty,off-duty
D_9163,Driver_67,ABC136XYZ,on-duty,on-duty
D_9164,Driver_52,ABC398XYZ,off-duty,off-duty
D_9165,Driver_32,ABC666XYZ,on-duty,on-duty
D_9166,Driver_69,ABC695XYZ,on-duty,on-duty
D_9167,Driver_62,ABC395XYZ,on-duty,on-duty
D_9168,Driver_5,ABC492XYZ,on-duty,on-duty
D_9169,Driver_44,ABC351XYZ,available,available
D_9170,Driver_41,ABC720XYZ,available,available
D_9171,Driver_43,ABC922XYZ,available,available
D_9172,Driver_95,ABC308XYZ,off-duty,off-duty
D_9173,Driver_69,ABC795XYZ,on-duty,on-duty
D_9174,Driver_86,ABC650XYZ,available,available
D_9175,Driver_52,ABC641XYZ,on-duty,on-duty
D_9176,Driver_25,ABC176XYZ,on-duty,on-duty
D_9177,Driver_42,ABC463XYZ,available,available
D_9178,Driver_3,ABC844XYZ,on-duty,on-duty
D_9179,Driver_38,ABC212XYZ,off-duty,off-duty
D_9180,Driver_57,ABC270XYZ,off-duty,off-duty
D_9181,Driver_100,ABC203XYZ,available,available
D_9182,Driver_99,ABC776XYZ,on-duty,on-duty
D_9183,Driver_59,ABC123XYZ,available,available
D_9184,Driver_53,ABC216XYZ,available,available
D_9185,Driver_48,ABC539XYZ,available,available
D_9186,Driver_59,ABC706XYZ,available,available
D_9187,Driver_84,ABC723XYZ,available,available
D_9188,Driver_91,ABC444XYZ,available,available
D_9189,Driver_57,ABC611XYZ,off-duty,off-duty
D_9190,Driver_37,ABC710XYZ,available,available
D_9191,Driver_99,ABC500XYZ,available,available
D_9192,Driver_4,ABC405XYZ,available,available
D_9193,Driver_16,ABC524XYZ,on-duty,on-duty
D_9194,Driver_100,ABC551XYZ,on-duty,on-duty
D_9195,Driver_14,ABC994XYZ,off-duty,off-duty
D_9196,Driver_6,ABC608XYZ,available,available
D_9197,Driver_53,ABC991XYZ,available,available
D_9198,Driver_41,ABC155XYZ,on-duty,on-duty
D_9199,Driver_84,ABC879XYZ,off-duty,off-duty
D_9200,Driver_39,ABC918XYZ,available,available
D_9201,Driver_51,ABC926XYZ,off-duty,off-duty
D_9202,Driver_68,ABC743XYZ,off-duty,off-duty
D_9203,Driver_45,ABC898XYZ,on-duty,on-duty
D_9204,Driver_19,ABC403XYZ,available,available
D_9205,Driver_68,ABC987XYZ,off-duty,off-duty
D_9206,Driver_54,ABC465XYZ,on-duty,on-duty
D_9207,Driver_63,ABC385XYZ,off-duty,off-duty
D_9208,Driver_3,ABC207XYZ,on-duty,on-duty
D_9209,Driver_73,ABC268XYZ,on-duty,on-duty
D_9210,Driver_60,ABC278XYZ,off-duty,off-duty
D_9211,Driver_86,ABC241XYZ,available,available
D_9212,Driver_86,ABC281XYZ,on-duty,on-duty
D_9213,Driver_30,ABC178XYZ,on-duty,on-duty
D_9214,Driver_64,ABC991XYZ,available,available
D_9215,Driver_77,ABC173XYZ,on-duty,on-duty
D_9216,Driver_10,ABC186XYZ,off-duty,off-duty
D_9217,Driver_98,ABC604XYZ,available,available
D_9218,Driver_99,ABC155XYZ,on-duty,on-duty
D_9219,Driver_40,ABC794XYZ,available,available
D_9220,Driver_100,ABC914XYZ,available,available
D_9221,Driver_55,ABC951XYZ,available,available
D_9222,Driver_99,ABC200XYZ,available,available
D_9223,Driver_96,ABC486XYZ,available,available
D_9224,Driver_69,ABC948XYZ,available,available
D_9225,Driver_4,ABC563XYZ,off-duty,off-duty
D_9226,Driver_69,ABC443XYZ,on-duty,on-duty
D_9227,Driver_15,ABC572XYZ,on-duty,on-duty
D_9228,Driver_89,ABC391XYZ,available,available
D_9229,Driver_99,ABC498XYZ,off-duty,off-duty
D_9230,Driver_78,ABC601XYZ,off-duty,off-duty
D_9231,Driver_36,ABC467XYZ,available,available
D_9232,Driver_64,ABC958XYZ,off-duty,off-duty
